scenario,scenario_type,scenario_geography,sector,technology,scenario_year,price_unit,scenario_price,pathway_unit,scenario_pathway,technology_type,country_iso2_list,scenario_provider,scenario_capacity_factor
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2031,$/MWh,67.83934883177656,GW,1465.251193,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.5752757884083897
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2032,$/MWh,67.86923392155899,GW,1458.130628,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.5774800513933164
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2033,$/MWh,67.89693421253513,GW,1451.010063,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.5797059484085806
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2034,$/MWh,67.92260864007443,GW,1443.889498,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.5819537995199198
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2035,$/MWh,67.94640466082151,GW,1436.768933,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.5842239311380001
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2036,$/MWh,67.96845912906915,GW,1422.903596,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.5871308110254204
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2037,$/MWh,67.98889899769715,GW,1409.0382590000002,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.5900948999616372
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2038,$/MWh,68.00784202391725,GW,1395.172922,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.5931179035905786
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2039,$/MWh,68.0253974547586,GW,1381.307585,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.5962015960400587
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2040,$/MWh,68.04166660997723,GW,1367.442248,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.5993478233937792
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2041,$/MWh,68.05674347531574,GW,1351.8527504,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.6031875267158174
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2042,$/MWh,68.07071516688353,GW,1336.2632528,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.6071168217341
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2043,$/MWh,68.08366250654075,GW,1320.6737552,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.6111388811236227
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2044,$/MWh,68.09566042007522,GW,1305.0842576,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.6152570291523805
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2045,$/MWh,68.1067783754287,GW,1289.49476,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.6194747508448741
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2046,$/MWh,68.11708079129848,GW,1274.537924,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.6239557484554635
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2047,$/MWh,68.12662736936508,GW,1259.581088,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.6285431648540397
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2048,$/MWh,68.1354734761049,GW,1244.624252,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.633240836592132
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2049,$/MWh,68.14367041258207,GW,1229.667416,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.6380527868820576
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2050,$/MWh,68.15126576745016,GW,1214.71058,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.6429832370887726
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2051,$/MWh,68.15830362252304,GW,1206.8332874,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.6482930324028904
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2052,$/MWh,68.1648248408752,GW,1198.9559948,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.6536725997712236
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2053,$/MWh,68.17086731055592,GW,1191.0787022,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.659123323522663
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2054,$/MWh,68.17646614363599,GW,1183.2014095999998,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.664646624851383
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2055,$/MWh,68.1816538764675,GW,1175.324117,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.6702439630522389
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2056,$/MWh,68.18646065946977,GW,1168.7842853999998,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.6745748948315153
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2057,$/MWh,68.190914447827,GW,1162.2444538,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.6789545660380524
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2058,$/MWh,68.19504114684173,GW,1155.7046222,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.6833838040830426
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2059,$/MWh,68.19886475794557,GW,1149.1647906,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.6878634552126791
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2060,$/MWh,68.2024075252825,GW,1142.624959,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.6923943850471678
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2061,$/MWh,68.20569007125322,GW,1135.104538,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.6953539467316194
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2062,$/MWh,68.20873148633174,GW,1127.584117,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.698352986002722
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2063,$/MWh,68.21154947692813,GW,1120.063696,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.7013922980511584
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2064,$/MWh,68.21416045587972,GW,1112.543275,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.7044726995685046
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2065,$/MWh,68.2165796216625,GW,1105.022854,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.7075950294788712
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2066,$/MWh,68.21882104936766,GW,1098.2459028,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.70990357137692806
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2067,$/MWh,68.22089779342038,GW,1091.4689516,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.7122407808349065
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2068,$/MWh,68.2228219673887,GW,1084.6920004,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.714607195181342
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2069,$/MWh,68.22460475467439,GW,1077.9150492,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.7170033652577055
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2070,$/MWh,68.236668446816,GW,1071.138098,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.7194298558458775
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2071,$/MWh,68.24058810133882,GW,1061.887084,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.7229232745975237
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2072,$/MWh,68.24450775586165,GW,1052.63607,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.7264780966521736
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2073,$/MWh,68.24842741038447,GW,1043.3850559999998,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.730095955278808
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2074,$/MWh,68.2523470649073,GW,1034.134042,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.7337785421890994
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2075,$/MWh,68.25626671943012,GW,1024.883028,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.7375276101750504
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2076,$/MWh,68.26018637395295,GW,974.55581346,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.7552831547207041
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2077,$/MWh,68.26410602847577,GW,924.22859892,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.7749723920793001
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2078,$/MWh,68.2680256829986,GW,873.90138438,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.7969294012720786
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2079,$/MWh,68.27194533752143,GW,823.57416984,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.8215699213197846
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2080,$/MWh,68.27586499204425,GW,773.2469553,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.8494179256784683
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2081,$/MWh,68.27978464656708,GW,777.07619366,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.8494180037354236
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2082,$/MWh,68.2837043010899,GW,780.9054320199999,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.8494180810268608
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2083,$/MWh,68.28762395561273,GW,784.73467038,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.8494181575639856
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2084,$/MWh,68.29154361013555,GW,788.56390874,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.8494182333577879
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2085,$/MWh,68.29546326465838,GW,792.3931471,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.8494183084190432
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2086,$/MWh,68.2993829191812,GW,792.8421893799999,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.8494182839114973
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2087,$/MWh,68.30330257370403,GW,793.29123166,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.8494182594316964
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2088,$/MWh,68.30722222822685,GW,793.74027394,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.8494182349795933
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2089,$/MWh,68.31114188274968,GW,794.18931622,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.8494182105551411
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2090,$/MWh,68.3150615372725,GW,794.6383585,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.8494181861582931
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2091,$/MWh,68.31898119179533,GW,793.1865384399999,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.8494180779273262
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2092,$/MWh,68.32290084631815,GW,791.73471838,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.8494179692994284
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2093,$/MWh,68.32682050084098,GW,790.28289832,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.8494178602724125
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2094,$/MWh,68.3307401553638,GW,788.83107826,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.8494177508440747
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2095,$/MWh,68.33465980988663,GW,787.3792582,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.849417641012195
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2096,$/MWh,68.33857946440946,GW,786.0250862199999,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.8494177289884617
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2097,$/MWh,68.34249911893228,GW,784.67091424,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.8494178172683841
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2098,$/MWh,68.3464187734551,GW,783.31674226,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.8494179058535374
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2099,$/MWh,68.35033842797793,GW,781.96257028,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.8494179947455073
NGFS2024GCAM_CP,baseline,Asia,Power,CoalCap,2100,$/MWh,68.35425808250076,GW,780.6083983,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.8494180839458906
NGFS2024GCAM_CP,baseline,Asia,Power,RenewablesCap,2023,$/MWh,63.799035133709985,GW,1235.8688428328,greentech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.29049336633409606
NGFS2024GCAM_CP,baseline,Asia,Power,RenewablesCap,2024,$/MWh,64.92316915663835,GW,1471.1459052164,greentech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.29085656196321175
NGFS2024GCAM_CP,baseline,Asia,Power,RenewablesCap,2025,$/MWh,65.99025563887633,GW,1706.4229676,greentech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.2911196046966956
NGFS2024GCAM_CP,baseline,Asia,Power,RenewablesCap,2026,$/MWh,67.00903675044385,GW,1945.20845582,greentech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.29020125023233695
NGFS2024GCAM_CP,baseline,Asia,Power,RenewablesCap,2027,$/MWh,67.98648193422278,GW,2183.9939440400003,greentech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.289483711085923
NGFS2024GCAM_CP,baseline,Asia,Power,RenewablesCap,2028,$/MWh,68.92815821861366,GW,2422.77943226,greentech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.2889076110925018
NGFS2024GCAM_CP,baseline,Asia,Power,RenewablesCap,2029,$/MWh,69.8345519820511,GW,2661.56492048,greentech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.2884348821024584
NGFS2024GCAM_CP,baseline,Asia,Power,RenewablesCap,2030,$/MWh,70.70497935449859,GW,2900.3504087,greentech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.28803999255025986
NGFS2024GCAM_CP,baseline,Asia,Power,RenewablesCap,2031,$/MWh,71.54130906023718,GW,3111.0998860540003,greentech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.28758971367866376
NGFS2024GCAM_CP,baseline,Asia,Power,RenewablesCap,2032,$/MWh,72.34375370698294,GW,3321.849363408,greentech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.28719656926830955
NGFS2024GCAM_CP,baseline,Asia,Power,RenewablesCap,2033,$/MWh,73.11133036878249,GW,3532.598840762,greentech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.28685033365385404
NGFS2024GCAM_CP,baseline,Asia,Power,RenewablesCap,2034,$/MWh,73.84403606910315,GW,3743.348318116,greentech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.28654308397850276
NGFS2024GCAM_CP,baseline,Asia,Power,RenewablesCap,2035,$/MWh,74.54407695511601,GW,3954.09779547,greentech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.28626858650698994
NGFS2024GCAM_CP,baseline,Asia,Power,RenewablesCap,2036,$/MWh,75.21490176778093,GW,4151.0875744,greentech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.28607996602019237
