scenario_source,region,scenario,sector,technology,year,smsp,tmsr
ngfs2024remind,reformingeconomies,cp,power,gascap,2030,0.1412825866179133,1.3093103681434803
ngfs2024remind,reformingeconomies,cp,power,hydrocap,2023,0,1
ngfs2024remind,reformingeconomies,cp,power,hydrocap,2024,-9.045776427572922e-5,0.9995653874591991
ngfs2024remind,reformingeconomies,cp,power,hydrocap,2025,-1.809155285514224e-4,0.9991307749183983
ngfs2024remind,reformingeconomies,cp,power,hydrocap,2026,-4.8773978875739783e-4,0.997656609904757
ngfs2024remind,reformingeconomies,cp,power,hydrocap,2027,-7.945640489633733e-4,0.9961824448911157
ngfs2024remind,reformingeconomies,cp,power,hydrocap,2028,-0.0011013883091693126,0.9947082798774746
ngfs2024remind,reformingeconomies,cp,power,hydrocap,2029,-0.001408212569375288,0.9932341148638334
ngfs2024remind,reformingeconomies,cp,power,hydrocap,2030,-0.0017150368295812634,0.9917599498501921
ngfs2024remind,reformingeconomies,cp,power,nuclearcap,2023,0,1
ngfs2024remind,reformingeconomies,cp,power,nuclearcap,2024,-5.548772590311965e-4,0.9947605190181629
ngfs2024remind,reformingeconomies,cp,power,nuclearcap,2025,-0.001109754518062429,0.9895210380363253
ngfs2024remind,reformingeconomies,cp,power,nuclearcap,2026,-0.0027362918835760236,0.9741623051739702
ngfs2024remind,reformingeconomies,cp,power,nuclearcap,2027,-0.004362829249089618,0.9588035723116151
ngfs2024remind,reformingeconomies,cp,power,nuclearcap,2028,-0.005989366614603231,0.9434448394492597
ngfs2024remind,reformingeconomies,cp,power,nuclearcap,2029,-0.007615903980116843,0.9280861065869044
ngfs2024remind,reformingeconomies,cp,power,nuclearcap,2030,-0.009242441345630438,0.9127273737245493
ngfs2024remind,reformingeconomies,cp,power,oilcap,2023,0,1
ngfs2024remind,reformingeconomies,cp,power,oilcap,2024,-1.4819297032619822e-4,0.8967836367986445
ngfs2024remind,reformingeconomies,cp,power,oilcap,2025,-2.963859406523963e-4,0.7935672735972891
ngfs2024remind,reformingeconomies,cp,power,oilcap,2026,-4.4718083591005427e-4,0.6885386703945552
ngfs2024remind,reformingeconomies,cp,power,oilcap,2027,-5.979757311677123e-4,0.5835100671918213
ngfs2024remind,reformingeconomies,cp,power,oilcap,2028,-7.487706264253702e-4,0.4784814639890875
ngfs2024remind,reformingeconomies,cp,power,oilcap,2029,-8.995655216830282e-4,0.3734528607863536
ngfs2024remind,reformingeconomies,cp,power,oilcap,2030,-0.0010503604169406862,0.2684242575836197
ngfs2024remind,reformingeconomies,cp,power,renewablescap,2023,0,1
ngfs2024remind,reformingeconomies,cp,power,renewablescap,2024,0.011291531015842654,1.1370693050746161
ngfs2024remind,reformingeconomies,cp,power,renewablescap,2025,0.02258306203168533,1.2741386101492327
ngfs2024remind,reformingeconomies,cp,power,renewablescap,2026,0.04427408848455698,1.5374486890108772
ngfs2024remind,reformingeconomies,cp,power,renewablescap,2027,0.06596511493742864,1.8007587678725219
ngfs2024remind,reformingeconomies,cp,power,renewablescap,2028,0.08765614139030027,2.064068846734166
ngfs2024remind,reformingeconomies,cp,power,renewablescap,2029,0.10934716784317192,2.3273789255958106
ngfs2024remind,reformingeconomies,cp,power,renewablescap,2030,0.13103819429604358,2.5906890044574555
ngfs2024remind,reformingeconomies,dt,coal,coal,2023,0,1
ngfs2024remind,reformingeconomies,dt,coal,coal,2024,-0.015601778959477423,0.9843982210405225
ngfs2024remind,reformingeconomies,dt,coal,coal,2025,-0.031203557918955033,0.968796442081045
ngfs2024remind,reformingeconomies,dt,coal,coal,2026,-0.041841430624155136,0.9581585693758449
ngfs2024remind,reformingeconomies,dt,coal,coal,2027,-0.052479303329355236,0.9475206966706448
ngfs2024remind,reformingeconomies,dt,coal,coal,2028,-0.06311717603455515,0.9368828239654449
ngfs2024remind,reformingeconomies,dt,coal,coal,2029,-0.07375504873975526,0.9262449512602448
ngfs2024remind,reformingeconomies,dt,coal,coal,2030,-0.08439292144495536,0.9156070785550446
ngfs2024remind,reformingeconomies,dt,oil and gas,gas,2023,0,1
ngfs2024remind,reformingeconomies,dt,oil and gas,gas,2024,3.438740600381474e-4,1.000528231661932
ngfs2024remind,reformingeconomies,dt,oil and gas,gas,2025,6.877481200762948e-4,1.0010564633238639
ngfs2024remind,reformingeconomies,dt,oil and gas,gas,2026,0.004758125012718826,1.0073090487920773
ngfs2024remind,reformingeconomies,dt,oil and gas,gas,2027,0.008828501905361245,1.0135616342602904
ngfs2024remind,reformingeconomies,dt,oil and gas,gas,2028,0.012898878798003662,1.0198142197285036
ngfs2024remind,reformingeconomies,dt,oil and gas,gas,2029,0.01696925569064608,1.0260668051967168
ngfs2024remind,reformingeconomies,dt,oil and gas,gas,2030,0.02103963258328861,1.0323193906649302
ngfs2024remind,reformingeconomies,dt,oil and gas,oil,2023,0,1
ngfs2024remind,reformingeconomies,dt,oil and gas,oil,2024,0.003557784816329381,1.0101939630751346
ngfs2024remind,reformingeconomies,dt,oil and gas,oil,2025,0.007115569632658762,1.0203879261502693
ngfs2024remind,reformingeconomies,dt,oil and gas,oil,2026,0.004601174981330182,1.0131835426489635
ngfs2024remind,reformingeconomies,dt,oil and gas,oil,2027,0.0020867803300016,1.0059791591476577
ngfs2024remind,reformingeconomies,dt,oil and gas,oil,2028,-4.276143213269806e-4,0.998774775646352
ngfs2024remind,reformingeconomies,dt,oil and gas,oil,2029,-0.0029420089726555614,0.9915703921450462
ngfs2024remind,reformingeconomies,dt,oil and gas,oil,2030,-0.005456403623984142,0.9843660086437404
ngfs2024remind,reformingeconomies,dt,power,coalcap,2023,0,1
ngfs2024remind,reformingeconomies,dt,power,coalcap,2024,-0.001861226482469262,0.987197701297311
ngfs2024remind,reformingeconomies,dt,power,coalcap,2025,-0.0037224529649385056,0.9743954025946221
ngfs2024remind,reformingeconomies,dt,power,coalcap,2026,-0.006134963388541923,0.9578011410379381
ngfs2024remind,reformingeconomies,dt,power,coalcap,2027,-0.008547473812145323,0.9412068794812543
ngfs2024remind,reformingeconomies,dt,power,coalcap,2028,-0.010959984235748722,0.9246126179245705
ngfs2024remind,reformingeconomies,dt,power,coalcap,2029,-0.01337249465935214,0.9080183563678865
ngfs2024remind,reformingeconomies,dt,power,coalcap,2030,-0.01578500508295554,0.8914240948112027
ngfs2024remind,reformingeconomies,dt,power,gascap,2023,0,1
ngfs2024remind,reformingeconomies,dt,power,gascap,2024,0.014219169143261871,1.031130067389629
ngfs2024remind,reformingeconomies,dt,power,gascap,2025,0.028438338286523673,1.062260134779258
ngfs2024remind,reformingeconomies,dt,power,gascap,2026,0.051007187952801625,1.1116701814521026
ngfs2024remind,reformingeconomies,dt,power,gascap,2027,0.0735760376190795,1.1610802281249468
ngfs2024remind,reformingeconomies,dt,power,gascap,2028,0.09614488728535746,1.2104902747977915
ngfs2024remind,reformingeconomies,dt,power,gascap,2029,0.11871373695163541,1.259900321470636
ngfs2024remind,reformingeconomies,dt,power,gascap,2030,0.1412825866179133,1.3093103681434803
ngfs2024remind,reformingeconomies,dt,power,hydrocap,2023,0,1
ngfs2024remind,reformingeconomies,dt,power,hydrocap,2024,-9.045776427572922e-5,0.9995653874591991
ngfs2024remind,reformingeconomies,dt,power,hydrocap,2025,-1.809155285514224e-4,0.9991307749183983
ngfs2024remind,reformingeconomies,dt,power,hydrocap,2026,-4.8773978875739783e-4,0.997656609904757
ngfs2024remind,reformingeconomies,dt,power,hydrocap,2027,-7.945640489633733e-4,0.9961824448911157
ngfs2024remind,reformingeconomies,dt,power,hydrocap,2028,-0.0011013883091693126,0.9947082798774746
ngfs2024remind,reformingeconomies,dt,power,hydrocap,2029,-0.001408212569375288,0.9932341148638334
ngfs2024remind,reformingeconomies,dt,power,hydrocap,2030,-0.0017150368295812634,0.9917599498501921
ngfs2024remind,reformingeconomies,dt,power,nuclearcap,2023,0,1
ngfs2024remind,reformingeconomies,dt,power,nuclearcap,2024,-5.548772590311965e-4,0.9947605190181629
ngfs2024remind,reformingeconomies,dt,power,nuclearcap,2025,-0.001109754518062429,0.9895210380363253
ngfs2024remind,reformingeconomies,dt,power,nuclearcap,2026,-0.0027362918835760236,0.9741623051739702
ngfs2024remind,reformingeconomies,dt,power,nuclearcap,2027,-0.004362829249089618,0.9588035723116151
ngfs2024remind,reformingeconomies,dt,power,nuclearcap,2028,-0.005989366614603231,0.9434448394492597
ngfs2024remind,reformingeconomies,dt,power,nuclearcap,2029,-0.007615903980116843,0.9280861065869044
ngfs2024remind,reformingeconomies,dt,power,nuclearcap,2030,-0.009242441345630438,0.9127273737245493
ngfs2024remind,reformingeconomies,dt,power,oilcap,2023,0,1
ngfs2024remind,reformingeconomies,dt,power,oilcap,2024,-1.4819297032619822e-4,0.8967836367986445
ngfs2024remind,reformingeconomies,dt,power,oilcap,2025,-2.963859406523963e-4,0.7935672735972891
ngfs2024remind,reformingeconomies,dt,power,oilcap,2026,-4.4718083591005427e-4,0.6885386703945552
ngfs2024remind,reformingeconomies,dt,power,oilcap,2027,-5.979757311677123e-4,0.5835100671918213
ngfs2024remind,reformingeconomies,dt,power,oilcap,2028,-7.487706264253702e-4,0.4784814639890875
ngfs2024remind,reformingeconomies,dt,power,oilcap,2029,-8.995655216830282e-4,0.3734528607863536
ngfs2024remind,reformingeconomies,dt,power,oilcap,2030,-0.0010503604169406862,0.2684242575836197
ngfs2024remind,reformingeconomies,dt,power,renewablescap,2023,0,1
ngfs2024remind,reformingeconomies,dt,power,renewablescap,2024,0.011291531015842654,1.1370693050746161
ngfs2024remind,reformingeconomies,dt,power,renewablescap,2025,0.02258306203168533,1.2741386101492327
ngfs2024remind,reformingeconomies,dt,power,renewablescap,2026,0.04427408848455698,1.5374486890108772
ngfs2024remind,reformingeconomies,dt,power,renewablescap,2027,0.06596511493742864,1.8007587678725219
ngfs2024remind,reformingeconomies,dt,power,renewablescap,2028,0.08765614139030027,2.064068846734166
ngfs2024remind,reformingeconomies,dt,power,renewablescap,2029,0.10934716784317192,2.3273789255958106
ngfs2024remind,reformingeconomies,dt,power,renewablescap,2030,0.13103819429604358,2.5906890044574555
ngfs2024remind,reformingeconomies,fw,coal,coal,2023,0,1
ngfs2024remind,reformingeconomies,fw,coal,coal,2024,-0.015601778959477423,0.9843982210405225
ngfs2024remind,reformingeconomies,fw,coal,coal,2025,-0.031203557918955033,0.968796442081045
ngfs2024remind,reformingeconomies,fw,coal,coal,2026,-0.041841430624155136,0.9581585693758449
ngfs2024remind,reformingeconomies,fw,coal,coal,2027,-0.052479303329355236,0.9475206966706448
ngfs2024remind,reformingeconomies,fw,coal,coal,2028,-0.06311717603455515,0.9368828239654449
ngfs2024remind,reformingeconomies,fw,coal,coal,2029,-0.07375504873975526,0.9262449512602448
ngfs2024remind,reformingeconomies,fw,coal,coal,2030,-0.08439292144495536,0.9156070785550446
ngfs2024remind,reformingeconomies,fw,oil and gas,gas,2023,0,1
ngfs2024remind,reformingeconomies,fw,oil and gas,gas,2024,3.438740600381474e-4,1.000528231661932
ngfs2024remind,reformingeconomies,fw,oil and gas,gas,2025,6.877481200762948e-4,1.0010564633238639
ngfs2024remind,reformingeconomies,fw,oil and gas,gas,2026,0.004758125012718826,1.0073090487920773
ngfs2024remind,reformingeconomies,fw,oil and gas,gas,2027,0.008828501905361245,1.0135616342602904
ngfs2024remind,reformingeconomies,fw,oil and gas,gas,2028,0.012898878798003662,1.0198142197285036
ngfs2024remind,reformingeconomies,fw,oil and gas,gas,2029,0.01696925569064608,1.0260668051967168
ngfs2024remind,reformingeconomies,fw,oil and gas,gas,2030,0.02103963258328861,1.0323193906649302
ngfs2024remind,reformingeconomies,fw,oil and gas,oil,2023,0,1
ngfs2024remind,reformingeconomies,fw,oil and gas,oil,2024,0.003557784816329381,1.0101939630751346
ngfs2024remind,reformingeconomies,fw,oil and gas,oil,2025,0.007115569632658762,1.0203879261502693
ngfs2024remind,reformingeconomies,fw,oil and gas,oil,2026,0.004601174981330182,1.0131835426489635
ngfs2024remind,reformingeconomies,fw,oil and gas,oil,2027,0.0020867803300016,1.0059791591476577
ngfs2024remind,reformingeconomies,fw,oil and gas,oil,2028,-4.276143213269806e-4,0.998774775646352
ngfs2024remind,reformingeconomies,fw,oil and gas,oil,2029,-0.0029420089726555614,0.9915703921450462
ngfs2024remind,reformingeconomies,fw,oil and gas,oil,2030,-0.005456403623984142,0.9843660086437404
ngfs2024remind,reformingeconomies,fw,power,coalcap,2023,0,1
ngfs2024remind,reformingeconomies,fw,power,coalcap,2024,-0.001861226482469262,0.987197701297311
ngfs2024remind,reformingeconomies,fw,power,coalcap,2025,-0.0037224529649385056,0.9743954025946221
ngfs2024remind,reformingeconomies,fw,power,coalcap,2026,-0.006134963388541923,0.9578011410379381
ngfs2024remind,reformingeconomies,fw,power,coalcap,2027,-0.008547473812145323,0.9412068794812543
ngfs2024remind,reformingeconomies,fw,power,coalcap,2028,-0.010959984235748722,0.9246126179245705
ngfs2024remind,reformingeconomies,fw,power,coalcap,2029,-0.01337249465935214,0.9080183563678865
ngfs2024remind,reformingeconomies,fw,power,coalcap,2030,-0.01578500508295554,0.8914240948112027
ngfs2024remind,reformingeconomies,fw,power,gascap,2023,0,1
ngfs2024remind,reformingeconomies,fw,power,gascap,2024,0.014219169143261871,1.031130067389629
ngfs2024remind,reformingeconomies,fw,power,gascap,2025,0.028438338286523673,1.062260134779258
ngfs2024remind,reformingeconomies,fw,power,gascap,2026,0.051007187952801625,1.1116701814521026
ngfs2024remind,reformingeconomies,fw,power,gascap,2027,0.0735760376190795,1.1610802281249468
ngfs2024remind,reformingeconomies,fw,power,gascap,2028,0.09614488728535746,1.2104902747977915
ngfs2024remind,reformingeconomies,fw,power,gascap,2029,0.11871373695163541,1.259900321470636
ngfs2024remind,reformingeconomies,fw,power,gascap,2030,0.1412825866179133,1.3093103681434803
ngfs2024remind,reformingeconomies,fw,power,hydrocap,2023,0,1
ngfs2024remind,reformingeconomies,fw,power,hydrocap,2024,-9.045776427572922e-5,0.9995653874591991
ngfs2024remind,reformingeconomies,fw,power,hydrocap,2025,-1.809155285514224e-4,0.9991307749183983
ngfs2024remind,reformingeconomies,fw,power,hydrocap,2026,-4.8773978875739783e-4,0.997656609904757
ngfs2024remind,reformingeconomies,fw,power,hydrocap,2027,-7.945640489633733e-4,0.9961824448911157
ngfs2024remind,reformingeconomies,fw,power,hydrocap,2028,-0.0011013883091693126,0.9947082798774746
ngfs2024remind,reformingeconomies,fw,power,hydrocap,2029,-0.001408212569375288,0.9932341148638334
ngfs2024remind,reformingeconomies,fw,power,hydrocap,2030,-0.0017150368295812634,0.9917599498501921
ngfs2024remind,reformingeconomies,fw,power,nuclearcap,2023,0,1
ngfs2024remind,reformingeconomies,fw,power,nuclearcap,2024,-5.548772590311965e-4,0.9947605190181629
ngfs2024remind,reformingeconomies,fw,power,nuclearcap,2025,-0.001109754518062429,0.9895210380363253
ngfs2024remind,reformingeconomies,fw,power,nuclearcap,2026,-0.0027362918835760236,0.9741623051739702
ngfs2024remind,reformingeconomies,fw,power,nuclearcap,2027,-0.004362829249089618,0.9588035723116151
ngfs2024remind,reformingeconomies,fw,power,nuclearcap,2028,-0.005989366614603231,0.9434448394492597
ngfs2024remind,reformingeconomies,fw,power,nuclearcap,2029,-0.007615903980116843,0.9280861065869044
ngfs2024remind,reformingeconomies,fw,power,nuclearcap,2030,-0.009242441345630438,0.9127273737245493
ngfs2024remind,reformingeconomies,fw,power,oilcap,2023,0,1
ngfs2024remind,reformingeconomies,fw,power,oilcap,2024,-1.4819297032619822e-4,0.8967836367986445
ngfs2024remind,reformingeconomies,fw,power,oilcap,2025,-2.963859406523963e-4,0.7935672735972891
ngfs2024remind,reformingeconomies,fw,power,oilcap,2026,-4.4718083591005427e-4,0.6885386703945552
ngfs2024remind,reformingeconomies,fw,power,oilcap,2027,-5.979757311677123e-4,0.5835100671918213
ngfs2024remind,reformingeconomies,fw,power,oilcap,2028,-7.487706264253702e-4,0.4784814639890875
ngfs2024remind,reformingeconomies,fw,power,oilcap,2029,-8.995655216830282e-4,0.3734528607863536
ngfs2024remind,reformingeconomies,fw,power,oilcap,2030,-0.0010503604169406862,0.2684242575836197
ngfs2024remind,reformingeconomies,fw,power,renewablescap,2023,0,1
ngfs2024remind,reformingeconomies,fw,power,renewablescap,2024,0.011291531015842654,1.1370693050746161
ngfs2024remind,reformingeconomies,fw,power,renewablescap,2025,0.02258306203168533,1.2741386101492327
ngfs2024remind,reformingeconomies,fw,power,renewablescap,2026,0.04427408848455698,1.5374486890108772
ngfs2024remind,reformingeconomies,fw,power,renewablescap,2027,0.06596511493742864,1.8007587678725219
ngfs2024remind,reformingeconomies,fw,power,renewablescap,2028,0.08765614139030027,2.064068846734166
ngfs2024remind,reformingeconomies,fw,power,renewablescap,2029,0.10934716784317192,2.3273789255958106
ngfs2024remind,reformingeconomies,fw,power,renewablescap,2030,0.13103819429604358,2.5906890044574555
ngfs2024remind,reformingeconomies,ld,coal,coal,2023,0,1
ngfs2024remind,reformingeconomies,ld,coal,coal,2024,-0.037934092042947114,0.9620659079570529
ngfs2024remind,reformingeconomies,ld,coal,coal,2025,-0.07586818408589442,0.9241318159141055
ngfs2024remind,reformingeconomies,ld,coal,coal,2026,-0.17790288433712176,0.8220971156628782
ngfs2024remind,reformingeconomies,ld,coal,coal,2027,-0.279937584588349,0.720062415411651
ngfs2024remind,reformingeconomies,ld,coal,coal,2028,-0.38197228483957624,0.6180277151604238
ngfs2024remind,reformingeconomies,ld,coal,coal,2029,-0.4840069850908036,0.5159930149091965
ngfs2024remind,reformingeconomies,ld,coal,coal,2030,-0.5860416853420309,0.41395831465796906
ngfs2024remind,reformingeconomies,ld,oil and gas,gas,2023,0,1
ngfs2024remind,reformingeconomies,ld,oil and gas,gas,2024,-0.007766243768793763,0.9880425788943384
ngfs2024remind,reformingeconomies,ld,oil and gas,gas,2025,-0.015532487537587642,0.9760851577886767
ngfs2024remind,reformingeconomies,ld,oil and gas,gas,2026,-0.07202007096009243,0.8891131488828853
ngfs2024remind,reformingeconomies,ld,oil and gas,gas,2027,-0.12850765438259734,0.8021411399770937
ngfs2024remind,reformingeconomies,ld,oil and gas,gas,2028,-0.18499523780510213,0.7151691310713022
ngfs2024remind,reformingeconomies,ld,oil and gas,gas,2029,-0.24148282122760698,0.6281971221655107
ngfs2024remind,reformingeconomies,ld,oil and gas,gas,2030,-0.29797040465011176,0.5412251132597193
ngfs2024remind,reformingeconomies,ld,oil and gas,oil,2023,0,1
ngfs2024remind,reformingeconomies,ld,oil and gas,oil,2024,9.607814057665562e-5,1.0002741107554238
ngfs2024remind,reformingeconomies,ld,oil and gas,oil,2025,1.9215628115331124e-4,1.0005482215108477
ngfs2024remind,reformingeconomies,ld,oil and gas,oil,2026,-0.02283682843890683,0.934846571162787
ngfs2024remind,reformingeconomies,ld,oil and gas,oil,2027,-0.045865813158966914,0.8691449208147266
ngfs2024remind,reformingeconomies,ld,oil and gas,oil,2028,-0.068894797879027,0.8034432704666662
ngfs2024remind,reformingeconomies,ld,oil and gas,oil,2029,-0.09192378259908708,0.7377416201186058
ngfs2024remind,reformingeconomies,ld,oil and gas,oil,2030,-0.11495276731914719,0.6720399697705454
ngfs2024remind,reformingeconomies,ld,power,coalcap,2023,0,1
ngfs2024remind,reformingeconomies,ld,power,coalcap,2024,-0.005532584292559841,0.9588998417965311
ngfs2024remind,reformingeconomies,ld,power,coalcap,2025,-0.011065168585119665,0.9177996835930623
ngfs2024remind,reformingeconomies,ld,power,coalcap,2026,-0.02132951764807762,0.8415484512511492
ngfs2024remind,reformingeconomies,ld,power,coalcap,2027,-0.031593866711035555,0.7652972189092362
ngfs2024remind,reformingeconomies,ld,power,coalcap,2028,-0.04185821577399351,0.6890459865673231
ngfs2024remind,reformingeconomies,ld,power,coalcap,2029,-0.05212256483695146,0.6127947542254099
ngfs2024remind,reformingeconomies,ld,power,coalcap,2030,-0.06238691389990942,0.5365435218834967
ngfs2024remind,reformingeconomies,ld,power,gascap,2023,0,1
ngfs2024remind,reformingeconomies,ld,power,gascap,2024,0.006989121469264378,1.0160394445924315
ngfs2024remind,reformingeconomies,ld,power,gascap,2025,0.01397824293852883,1.0320788891848631
ngfs2024remind,reformingeconomies,ld,power,gascap,2026,-0.018879126867071983,0.9566739953412546
ngfs2024remind,reformingeconomies,ld,power,gascap,2027,-0.05173649667267279,0.881269101497646
ngfs2024remind,reformingeconomies,ld,power,gascap,2028,-0.0845938664782736,0.8058642076540374
ngfs2024remind,reformingeconomies,ld,power,gascap,2029,-0.11745123628387438,0.730459313810429
ngfs2024remind,reformingeconomies,ld,power,gascap,2030,-0.1503086060894752,0.6550544199668205
ngfs2024remind,reformingeconomies,ld,power,hydrocap,2023,0,1
ngfs2024remind,reformingeconomies,ld,power,hydrocap,2024,3.426158565040355e-4,1.001633289269126
ngfs2024remind,reformingeconomies,ld,power,hydrocap,2025,6.85231713008071e-4,1.003266578538252
ngfs2024remind,reformingeconomies,ld,power,hydrocap,2026,0.0012867455273160946,1.0061340642062095
ngfs2024remind,reformingeconomies,ld,power,hydrocap,2027,0.0018882593416241183,1.009001549874167
ngfs2024remind,reformingeconomies,ld,power,hydrocap,2028,0.002489773155932106,1.0118690355421243
ngfs2024remind,reformingeconomies,ld,power,hydrocap,2029,0.0030912869702401295,1.0147365212100818
ngfs2024remind,reformingeconomies,ld,power,hydrocap,2030,0.003692800784548153,1.0176040068780394
ngfs2024remind,reformingeconomies,ld,power,nuclearcap,2023,0,1
ngfs2024remind,reformingeconomies,ld,power,nuclearcap,2024,-3.1199470602867986e-4,0.9970788564359653
ngfs2024remind,reformingeconomies,ld,power,nuclearcap,2025,-6.239894120573777e-4,0.9941577128719303
ngfs2024remind,reformingeconomies,ld,power,nuclearcap,2026,-0.001638530144870481,0.9846587724256919
ngfs2024remind,reformingeconomies,ld,power,nuclearcap,2027,-0.0026530708776835847,0.9751598319794534
ngfs2024remind,reformingeconomies,ld,power,nuclearcap,2028,-0.003667611610496688,0.9656608915332151
ngfs2024remind,reformingeconomies,ld,power,nuclearcap,2029,-0.004682152343309791,0.9561619510869767
ngfs2024remind,reformingeconomies,ld,power,nuclearcap,2030,-0.0056966930761228945,0.9466630106407382
ngfs2024remind,reformingeconomies,ld,power,oilcap,2023,0,1
ngfs2024remind,reformingeconomies,ld,power,oilcap,2024,-1.4843258818049773e-4,0.8967836367986445
ngfs2024remind,reformingeconomies,ld,power,oilcap,2025,-2.9686517636099536e-4,0.7935672735972891
ngfs2024remind,reformingeconomies,ld,power,oilcap,2026,-4.479038966068523e-4,0.6885386703945552
ngfs2024remind,reformingeconomies,ld,power,oilcap,2027,-5.989426168527093e-4,0.5835100671918213
ngfs2024remind,reformingeconomies,ld,power,oilcap,2028,-7.499813370985662e-4,0.4784814639890875
ngfs2024remind,reformingeconomies,ld,power,oilcap,2029,-9.010200573444234e-4,0.3734528607863536
ngfs2024remind,reformingeconomies,ld,power,oilcap,2030,-0.0010520587775902804,0.2684242575836197
ngfs2024remind,reformingeconomies,ld,power,renewablescap,2023,0,1
ngfs2024remind,reformingeconomies,ld,power,renewablescap,2024,0.021015199333486948,1.1882615211444079
ngfs2024remind,reformingeconomies,ld,power,renewablescap,2025,0.04203039866697391,1.3765230422888157
ngfs2024remind,reformingeconomies,ld,power,renewablescap,2026,0.10412516280122375,1.9327897026953822
ngfs2024remind,reformingeconomies,ld,power,renewablescap,2027,0.16621992693547355,2.4890563631019487
ngfs2024remind,reformingeconomies,ld,power,renewablescap,2028,0.22831469106972335,3.045323023508515
ngfs2024remind,reformingeconomies,ld,power,renewablescap,2029,0.2904094552039732,3.601589683915082
ngfs2024remind,reformingeconomies,ld,power,renewablescap,2030,0.35250421933822296,4.157856344321647
ngfs2024remind,reformingeconomies,ndc,coal,coal,2023,0,1
ngfs2024remind,reformingeconomies,ndc,coal,coal,2024,-0.016778636592168706,0.9832213634078313
ngfs2024remind,reformingeconomies,ndc,coal,coal,2025,-0.033557273184337225,0.9664427268156628
ngfs2024remind,reformingeconomies,ndc,coal,coal,2026,-0.050514514604494215,0.9494854853955058
ngfs2024remind,reformingeconomies,ndc,coal,coal,2027,-0.0674717560246512,0.9325282439753488
ngfs2024remind,reformingeconomies,ndc,coal,coal,2028,-0.08442899744480802,0.915571002555192
ngfs2024remind,reformingeconomies,ndc,coal,coal,2029,-0.101386238864965,0.898613761135035
ngfs2024remind,reformingeconomies,ndc,coal,coal,2030,-0.118343480285122,0.881656519714878
ngfs2024remind,reformingeconomies,ndc,oil and gas,gas,2023,0,1
ngfs2024remind,reformingeconomies,ndc,oil and gas,gas,2024,5.400122528333782e-4,1.0008284352340744
ngfs2024remind,reformingeconomies,ndc,oil and gas,gas,2025,0.0010800245056667565,1.0016568704681486
ngfs2024remind,reformingeconomies,ndc,oil and gas,gas,2026,0.0025958880073963103,1.0039823635070397
ngfs2024remind,reformingeconomies,ndc,oil and gas,gas,2027,0.004111751509125978,1.0063078565459311
ngfs2024remind,reformingeconomies,ndc,oil and gas,gas,2028,0.005627615010855532,1.0086333495848223
ngfs2024remind,reformingeconomies,ndc,oil and gas,gas,2029,0.007143478512585199,1.0109588426237137
ngfs2024remind,reformingeconomies,ndc,oil and gas,gas,2030,0.008659342014314753,1.013284335662605
ngfs2024remind,reformingeconomies,ndc,oil and gas,oil,2023,0,1
ngfs2024remind,reformingeconomies,ndc,oil and gas,oil,2024,0.003226493770662105,1.0092674346220183
ngfs2024remind,reformingeconomies,ndc,oil and gas,oil,2025,0.00645298754132421,1.0185348692440366
ngfs2024remind,reformingeconomies,ndc,oil and gas,oil,2026,1.3132063093733716e-4,1.0003771912944013
ngfs2024remind,reformingeconomies,ndc,oil and gas,oil,2027,-0.006190346279449592,0.9822195133447659
ngfs2024remind,reformingeconomies,ndc,oil and gas,oil,2028,-0.012512013189836465,0.9640618353951306
ngfs2024remind,reformingeconomies,ndc,oil and gas,oil,2029,-0.01883368010022334,0.9459041574454953
ngfs2024remind,reformingeconomies,ndc,oil and gas,oil,2030,-0.025155347010610268,0.9277464794958598
ngfs2024remind,reformingeconomies,ndc,power,coalcap,2023,0,1
ngfs2024remind,reformingeconomies,ndc,power,coalcap,2024,-0.0020259989696461925,0.9858583510568625
ngfs2024remind,reformingeconomies,ndc,power,coalcap,2025,-0.004051997939292368,0.9717167021137251
ngfs2024remind,reformingeconomies,ndc,power,coalcap,2026,-0.006706861761320245,0.9531855218291116
ngfs2024remind,reformingeconomies,ndc,power,coalcap,2027,-0.009361725583348123,0.9346543415444981
ngfs2024remind,reformingeconomies,ndc,power,coalcap,2028,-0.012016589405375982,0.9161231612598848
ngfs2024remind,reformingeconomies,ndc,power,coalcap,2029,-0.01467145322740386,0.8975919809752714
ngfs2024remind,reformingeconomies,ndc,power,coalcap,2030,-0.017326317049431737,0.879060800690658
ngfs2024remind,reformingeconomies,ndc,power,gascap,2023,0,1
ngfs2024remind,reformingeconomies,ndc,power,gascap,2024,0.013959060841831603,1.0309147816186008
ngfs2024remind,reformingeconomies,ndc,power,gascap,2025,0.027918121683663207,1.0618295632372017
ngfs2024remind,reformingeconomies,ndc,power,gascap,2026,0.0469767673264228,1.104038267294609
ngfs2024remind,reformingeconomies,ndc,power,gascap,2027,0.0660354129691824,1.146246971352016
ngfs2024remind,reformingeconomies,ndc,power,gascap,2028,0.08509405861194193,1.188455675409423
ngfs2024remind,reformingeconomies,ndc,power,gascap,2029,0.10415270425470152,1.2306643794668302
ngfs2024remind,reformingeconomies,ndc,power,gascap,2030,0.12321134989746112,1.2728730835242374
ngfs2024remind,reformingeconomies,ndc,power,hydrocap,2023,0,1
ngfs2024remind,reformingeconomies,ndc,power,hydrocap,2024,-4.7604335901594835e-5,0.9997689357023817
